Customer_ID,Campaign_ID,Exposure_Date
C0267,M057,2023-06-23 0:00:00
C0456,M078,2025-07-10 0:00:00
C0297,M063,2023-09-22 0:00:00
C0298,M059,2024-08-21 0:00:00
C0224,M061,2023-06-01 0:00:00
C0303,M029,2023-02-18 0:00:00
C0299,M039,2026-01-16 0:00:00
C0212,M041,2026-01-13 0:00:00
C0117,M010,2024-05-06 0:00:00
C0463,M005,2023-06-19 0:00:00
C0500,M047,2023-12-06 0:00:00
C0140,M079,2024-02-07 0:00:00
C0442,M069,2024-06-03 0:00:00
C0154,M084,2025-02-18 0:00:00
C0036,M065,2026-03-26 0:00:00
C0391,M029,2023-05-13 0:00:00
C0212,M013,2025-02-12 0:00:00
C0347,M028,2023-01-02 0:00:00
C0248,M078,2025-02-25 0:00:00
C0318,M051,2025-09-28 0:00:00
C0457,M031,2025-02-13 0:00:00
C0122,M009,2023-06-25 0:00:00
C0497,M011,2025-09-04 0:00:00
C0037,M019,2023-02-21 0:00:00
C0153,M068,2024-03-29 0:00:00
C0084,M056,2023-06-19 0:00:00
C0231,M065,2024-02-27 0:00:00
C0032,M043,2023-12-22 0:00:00
C0188,M079,2023-08-20 0:00:00
C0100,M074,2025-08-04 0:00:00
C0500,M094,2023-07-04 0:00:00
C0027,M039,2023-07-11 0:00:00
C0001,M086,2023-12-31 0:00:00
C0399,M064,2025-01-23 0:00:00
C0167,M052,2024-04-02 0:00:00
C0427,M013,2025-10-23 0:00:00
C0405,M065,2023-03-24 0:00:00
C0215,M062,2024-06-26 0:00:00
C0245,M093,2026-02-26 0:00:00
C0119,M030,2023-11-10 0:00:00
C0428,M019,2024-11-28 0:00:00
C0020,M054,2023-02-26 0:00:00
C0229,M030,2025-02-21 0:00:00
C0491,M055,2023-12-22 0:00:00
C0119,M003,2025-09-23 0:00:00
C0329,M005,2026-04-02 0:00:00
C0485,M046,2025-11-18 0:00:00
C0284,M054,2025-01-18 0:00:00
C0174,M051,2023-10-24 0:00:00
C0112,M006,2025-10-30 0:00:00
C0498,M010,2023-11-16 0:00:00
C0072,M048,2024-05-30 0:00:00
C0368,M048,2025-08-19 0:00:00
C0290,M006,2024-05-05 0:00:00
C0176,M088,2023-07-29 0:00:00
C0054,M002,2025-08-23 0:00:00
C0027,M083,2024-01-13 0:00:00
C0081,M064,2024-07-29 0:00:00
C0473,M042,2023-10-28 0:00:00
C0099,M013,2023-04-24 0:00:00
C0374,M032,2025-01-20 0:00:00
C0361,M041,2026-03-01 0:00:00
C0012,M094,2025-11-17 0:00:00
C0266,M009,2023-05-19 0:00:00
C0342,M094,2024-01-09 0:00:00
C0285,M009,2023-08-15 0:00:00
C0130,M017,2026-02-12 0:00:00
C0282,M004,2023-12-02 0:00:00
C0401,M018,2026-02-23 0:00:00
C0131,M030,2025-12-06 0:00:00
C0240,M018,2026-02-14 0:00:00
C0205,M085,2024-06-30 0:00:00
C0391,M022,2024-05-23 0:00:00
C0197,M076,2023-08-05 0:00:00
C0114,M090,2023-03-27 0:00:00
C0210,M078,2024-05-25 0:00:00
C0347,M089,2026-02-27 0:00:00
C0067,M006,2023-04-09 0:00:00
C0366,M012,2025-04-13 0:00:00
C0083,M018,2023-08-04 0:00:00
C0125,M041,2025-07-15 0:00:00
C0397,M015,2023-08-23 0:00:00
C0065,M051,2023-07-22 0:00:00
C0445,M050,2024-02-01 0:00:00
C0373,M071,2024-09-04 0:00:00
C0269,M064,2023-08-23 0:00:00
C0482,M090,2024-02-17 0:00:00
C0477,M039,2024-02-13 0:00:00
C0091,M058,2025-05-30 0:00:00
C0262,M059,2023-09-10 0:00:00
C0168,M048,2025-10-12 0:00:00
C0285,M082,2023-10-29 0:00:00
C0383,M031,2025-05-29 0:00:00
C0334,M045,2026-01-10 0:00:00
C0442,M004,2024-07-19 0:00:00
C0430,M036,2024-05-08 0:00:00
C0387,M005,2023-08-21 0:00:00
C0241,M054,2024-12-31 0:00:00
C0137,M048,2024-09-16 0:00:00
C0447,M083,2024-12-20 0:00:00
C0071,M071,2025-01-07 0:00:00
C0034,M028,2024-12-16 0:00:00
C0357,M003,2024-02-13 0:00:00
C0466,M023,2026-03-02 0:00:00
C0322,M020,2025-06-27 0:00:00
C0016,M040,2023-03-03 0:00:00
C0096,M060,2025-10-23 0:00:00
C0100,M091,2025-04-12 0:00:00
C0093,M060,2025-12-11 0:00:00
C0081,M073,2023-06-22 0:00:00
C0220,M080,2023-09-15 0:00:00
C0264,M033,2023-03-20 0:00:00
C0231,M082,2023-02-15 0:00:00
C0361,M034,2025-10-30 0:00:00
C0266,M079,2023-05-31 0:00:00
